Date (DD/MM/YYYY),Max.Demand met during the day (MW),Shortage during maximum Demand (MW),Energy Met (MU),"Drawal Schedule
(MU)",OD(+)/UD(-) (MU),Max OD (MW),Energy Shortage (MU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/16,3230.00,0.00,56.60,45.10,-1.60,"179
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/15,4708.00,0.00,89.90,80.10,-0.80,678.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/14,3461.00,0.00,66.50,43.70,-0.40,"227
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/12/20,4042.00,0.00,67.40,49.60,0.70,254.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/18,6029.00,0.00,121.60,94.40,-1.20,172.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/14,5778.00,0.00,121.60,89.30,-0.50,"300
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/04/13,3692.00,0.00,78.40,53.90,-3.20,6.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/19,4336.00,0.00,69.60,52.30,-0.40,182.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/12/19,4162.00,0.00,70.20,56.20,-1.60,235.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/07/21,4904.00,0.00,101.90,90.90,-2.60,9.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/22,6679.00,0.00,132.80,119.80,-1.90,268.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/15,3519.00,1.00,72.80,56.00,0.60,"165
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/18,3725.00,0.00,63.80,46.60,-1.00,228.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/18,4393.00,0.00,93.20,68.00,-0.60,197.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/19,3409.00,0.00,65.90,54.20,-0.40,159.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/20,3322.00,0.00,54.90,44.90,-1.30,140.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/17,3441.00,0.00,61.20,49.20,0.30,"175
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/15,3304.00,0.00,59.60,45.00,0.40,"242
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/23,4611.00,0.00,77.10,66.30,-2.20,147.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/08/20,4829.00,0.00,95.50,85.20,-2.50,120.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/21,3518.00,0.00,61.90,51.00,-1.40,126.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/16,3966.00,0.00,78.40,63.20,0.80,"242
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/09/17,5206.00,2.00,108.60,83.00,-1.50,151.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/19,5172.00,0.00,106.40,86.70,1.00,266.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/08/13,4426.00,0.00,97.00,74.60,-2.50,"269
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/08/13,4542.00,205.00,95.30,76.10,0.10,"326
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/13,4053.00,31.00,85.90,64.30,3.70,"474
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/01/23,4475.00,0.00,76.10,68.80,-1.90,201.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/15,3205.00,0.00,59.60,45.80,0.60,"302
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/17,3439.00,0.00,64.70,49.60,1.20,129.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/17,3568.00,27.00,62.90,51.10,-0.40,"188
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/20,3326.00,0.00,57.90,41.90,-0.50,202.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/20,3412.00,0.00,69.70,55.10,-3.40,83.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/19,3410.00,0.00,69.10,54.00,-0.60,88.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/09/18,3930.00,0.00,83.90,63.50,-2.00,61.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/18,2609.00,0.00,50.40,41.30,-0.70,158.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/18,3671.00,0.00,60.60,47.10,0.00,327.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/15,3375.00,0.00,67.20,48.70,1.20,"323
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/22,6127.00,0.00,116.70,100.70,-8.40,723.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/16,5905.00,0.00,117.20,103.60,-0.30,"259
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/21,5374.00,0.00,113.40,103.20,-3.00,633.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/01/19,4256.00,0.00,72.20,55.70,0.00,367.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/14,5003.00,7.00,106.10,77.70,-1.70,"262
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/15,4832.00,0.00,100.10,78.60,0.10,"197
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/17,5383.00,0.00,107.40,89.40,-1.30,269.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/20,2935.00,0.00,59.90,48.50,-0.80,177.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/22,5479.00,0.00,114.40,103.90,-1.30,134.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/13,3321.00,0.00,58.30,36.80,0.60,"387
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/18,6254.00,0.00,128.40,96.00,0.60,321.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/15,3211.00,0.00,58.60,41.10,0.10,"220
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/20,4191.00,0.00,69.00,54.40,-1.00,266.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/22,3705.00,0.00,61.40,51.70,-2.70,400.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/08/15,4673.00,0.00,84.20,76.00,-4.90,"55
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/14,3052.00,89.00,59.60,36.60,-0.30,"199
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/09/22,4746.00,0.00,98.00,87.80,-2.20,53.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/19,5792.00,0.00,117.50,100.90,-1.50,152.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/01/17,3709.00,0.00,63.50,53.80,-1.00,"213
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/09/15,5177.00,0.00,114.00,90.40,-1.00,"115
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/14,3290.00,36.00,58.90,39.00,0.30,"495
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/21,4124.00,0.00,68.30,57.10,-0.80,262.00 ,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/22,5808.00,0.00,119.90,109.50,-1.90,87.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/21,3625.00,0.00,63.30,50.20,0.70,274.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/14,4808.00,0.00,103.10,77.30,1.00,"442
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/21,3483.00,0.00,72.20,56.70,-1.60,93.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/15,4864.00,0.00,94.40,82.10,-0.70,"225
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/22,6700.00,0.00,127.70,116.20,-0.50,245.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/13,4571.00,0.00,97.70,78.60,-0.30,"227
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/19,3457.00,0.00,62.60,53.00,-0.90,219.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/18,4614.00,0.00,97.30,64.30,-1.00,98.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/19,6251.00,0.00,130.30,100.80,0.10,135.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/17,5522.00,0.00,113.00,100.30,0.20,251.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/20,5953.00,0.00,118.50,98.50,-1.30,267.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/04/14,3535.00,0.00,73.70,55.00,0.30,"206
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/23,6427.00,0.00,129.90,118.30,-2.40,118.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/18,6540.00,0.00,134.90,110.20,-2.00,196.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/13,3205.00,0.00,58.50,42.10,0.10,"581
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/16,3073.00,0.00,52.30,40.10,-1.70,"176
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/14,4192.00,18.00,71.80,48.40,-0.50,"309
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/21,3591.00,0.00,71.20,55.70,-1.40,76.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/10/17,4276.00,0.00,88.00,67.20,-0.80,83.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/09/16,5006.00,0.00,105.60,78.00,1.60,"257
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/22,4441.00,0.00,70.00,60.60,-2.00,333.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/21,5817.00,0.00,107.20,93.80,-1.40,165.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/20,3116.00,0.00,54.00,39.00,-1.90,142.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/22,3576.00,0.00,67.20,60.90,-1.40,159.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/20,4728.00,0.00,76.60,66.90,-0.90,222.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/09/14,4237.00,0.00,89.10,66.50,1.10,"303
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/10/15,4170.00,6.00,86.50,74.60,-2.30,"59
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/23,3631.00,0.00,69.50,69.10,-1.20,193.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/16,3506.00,0.00,60.60,47.40,1.30,"276
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/14,3562.00,0.00,59.50,42.00,-0.70,"394
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/12/19,4486.00,0.00,74.80,57.60,-0.40,226.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/21,2913.00,0.00,58.40,48.70,-0.70,92.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/04/16,4653.00,0.00,96.10,76.50,-1.60,"354
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/22,6983.00,0.00,140.60,129.50,-0.60,174.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/15,4189.00,0.00,85.40,72.60,-4.30,"76
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/19,3440.00,0.00,59.80,54.60,-1.30,172.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,4807.00,0.00,98.60,77.60,-1.80,116.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/18,3178.00,0.00,58.40,42.50,0.30,156.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/08/19,4836.00,0.00,102.10,87.00,-1.90,275.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/20,5371.00,0.00,108.40,92.60,-0.30,177.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/17,5429.00,0.00,107.30,84.60,-0.20,173.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/21,7157.00,0.00,141.90,130.10,-1.90,295.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/23,3411.00,0.00,66.30,65.20,-1.40,114.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/16,5829.00,4.00,116.10,97.70,-0.80,"276
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/13,4160.00,20.00,89.90,66.30,-2.40,"68
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/06/19,5920.00,0.00,114.80,96.60,-1.40,149.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/13,3618.00,0.00,70.50,50.70,-0.30,"185
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/20,4538.00,0.00,90.60,67.30,-1.80,"202
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/23,5466.00,0.00,88.70,79.50,-0.80,342.00 ,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/16,3139.00,0.00,57.90,43.50,0.50,"265
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/09/17,5553.00,0.00,107.30,81.00,-0.90,487.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/01/15,3693.00,5.00,61.50,44.30,0.20,"280
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/13,4637.00,29.00,98.10,74.30,-0.30,"274
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/19,5001.00,0.00,108.00,89.80,-1.10,134.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/09/20,6030.00,0.00,123.90,107.40,0.40,244.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/21,4160.00,0.00,89.00,72.80,-2.10,72.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/14,3771.00,0.00,66.00,46.90,0.90,"405
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/16,2874.00,0.00,54.30,39.50,0.50,"138
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/08/17,5291.00,0.00,97.50,73.30,-0.60,260.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/22,4997.00,0.00,78.40,66.90,-1.00,287.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/20,3693.00,0.00,63.60,45.90,-1.20,135.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/17,3084.00,0.00,56.30,45.20,0.50,"194
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/18,5044.00,0.00,105.70,87.60,-1.80,84.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/19,4276.00,0.00,94.60,78.90,-1.00,132.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/18,3675.00,0.00,75.50,61.40,-0.60,145.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/22,5652.00,0.00,116.00,98.70,-2.80,116.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/20,6101.00,0.00,117.50,102.20,-0.90,142.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/17,6180.00,0.00,126.50,105.80,1.00,233.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/15,4763.00,2.00,95.80,76.60,-2.90,"127
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/21,5519.00,0.00,104.20,88.60,0.20,171.00 ,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/16,5665.00,0.00,113.10,97.70,-0.40,"221
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/13,4151.00,0.00,88.30,60.70,-2.80,"297
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/14,5194.00,0.00,107.30,80.50,-5.10,"32
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/20,3471.00,0.00,68.30,60.20,-2.90,0.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/17,3892.00,0.00,83.10,64.40,-0.40,"155
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/18,3841.00,0.00,78.30,61.70,-3.20,18.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/22,4015.00,0.00,80.80,74.10,0.00,256.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/22,3624.00,0.00,63.20,51.70,-1.50,146.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/15,3728.00,0.00,62.50,46.50,-2.20,"218
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/17,3169.00,0.00,56.00,38.60,-0.30,236.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/15,3048.00,0.00,56.20,43.10,0.70,"281
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/01/21,4785.00,0.00,75.10,63.70,-1.10,238.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/09/15,4833.00,0.00,99.30,82.40,-0.30,"478
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/14,3687.00,0.00,69.90,44.00,2.30,"333
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/08/22,5647.00,0.00,119.40,108.80,-1.70,460.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/21,4350.00,0.00,68.30,56.00,-0.20,232.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/17,3353.00,0.00,60.30,47.20,-0.40,129.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/15,3194.00,0.00,58.50,40.10,1.00,"414
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/18,4318.00,0.00,85.90,67.60,-1.50,378.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/05/19,5701.00,0.00,114.90,99.00,-1.00,156.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/17,4246.00,0.00,89.70,73.00,-2.70,"294
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/20,3848.00,0.00,73.30,59.10,-2.70,0.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/13,4013.00,0.00,80.80,54.70,-2.70,"171
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/12/18,3607.00,0.00,64.50,48.70,-0.20,223.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/16,5372.00,3.00,112.10,89.70,0.30,"290
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/21,5057.00,0.00,97.30,83.60,-1.20,224.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/18,3295.00,0.00,66.70,51.60,-0.20,168.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/19,3142.00,0.00,61.40,45.70,-0.90,228.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/08/18,5591.00,0.00,110.40,91.80,0.30,210.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/12/22,4675.00,0.00,80.90,74.40,-2.80,337.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/14,2937.00,0.00,52.20,37.60,-2.90,"243
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/16,2813.00,0.00,57.50,47.40,1.00,"217
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/17,4900.00,0.00,103.40,80.00,-0.80,165.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/01/14,3564.00,7.00,61.70,43.60,-2.30,"111
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/20,5140.00,0.00,102.10,89.40,0.30,193.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/19,7254.00,0.00,147.10,123.00,0.50,364.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/13,4788.00,0.00,98.90,74.00,-0.30,"232
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/17,3196.00,0.00,57.20,43.60,-0.60,169.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/08/16,5216.00,0.00,107.00,86.80,-0.50,"161
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/12/15,3695.00,0.00,62.10,49.10,-0.80,"241
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/21,4603.00,0.00,100.30,90.60,-1.50,117.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/10/20,3726.00,0.00,74.60,59.00,-0.90,129.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/16,3122.00,0.00,59.60,48.70,0.60,"317
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/02/21,3696.00,0.00,59.00,44.30,-2.00,116.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/10/13,3600.00,0.00,65.30,46.10,-0.50,"318
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/18,5562.00,0.00,112.90,91.30,-1.40,278.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/05/14,3804.00,0.00,80.60,65.50,-0.20,"237
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/23,4291.00,0.00,91.40,86.20,-2.30,91.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/19,3743.00,0.00,60.20,55.20,-1.60,196.00 ,"0.1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/13,4791.00,0.00,100.40,81.70,-5.20,"150
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/17,5769.00,0.00,117.10,96.40,-0.20,191.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/15,5362.00,0.00,106.90,90.60,-2.30,"95
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/22,6528.00,0.00,130.40,118.50,-2.00,270.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/20,3114.00,0.00,65.20,53.30,-0.30,92.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/13,3328.00,60.00,68.40,37.20,-1.20,510.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/16,3531.00,0.00,61.60,48.10,1.50,"262
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/15,3884.00,0.00,74.20,60.80,-1.30,"112
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/15,3193.00,0.00,57.60,39.90,0.00,"185
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/02/22,3560.00,0.00,61.00,50.10,-1.60,171.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/20,4586.00,0.00,77.50,65.40,0.70,265.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/22,3721.00,0.00,72.30,65.30,-1.20,100.00 ,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,4968.00,0.00,102.70,89.00,-1.30,98.00 ,"0.0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
