,Unnamed: 0,Date (DD/MM/YYYY),Max.Demand met during the day (MW),Shortage during maximum Demand (MW),Energy Met (MU),"Drawal Schedule
(MU)",OD(+)/UD(-) (MU),Max OD (MW),Energy Shortage (MU)
383,383,30/04/14,4115,0.0,87.3,69.2,1.0,210.0,0.019602941535428436
384,384,1/5/14,4377,0.0,90.7,72.9,-1.4,214.0,0.025205327666392094
385,385,2/5/14,4370,0.0,93.0,73.4,-0.9,54.0,0.027763417795053896
386,386,3/5/14,4593,0.0,96.2,75.1,-0.5,325.0,0.03424081851512023
387,387,4/5/14,4274,0.0,91.9,72.1,-2.1,132.0,0.028455315483421104
388,388,5/5/14,4351,0.0,86.8,68.3,-1.1,230.0,0.02614245873273907
389,389,6/5/14,4423,0.0,92.5,71.8,-2.9,210.0,0.03351058265000552
390,390,7/5/14,4369,0.0,91.9,69.7,-2.6,173.0,0.03546779912091172
391,391,8/5/14,4559,0.0,94.9,70.0,0.3,230.0,0.04057170001607335
392,392,9/5/14,4692,0.0,94.2,69.5,0.5,323.0,0.042073799858627414
393,393,10/5/14,4372,0.0,91.3,72.6,-1.4,212.0,0.026990400899159453
394,394,11/5/14,4039,0.0,87.7,68.9,-0.7,160.0,0.021752062850105267
395,395,12/5/14,3959,0.0,80.0,61.5,0.0,187.0,0.01955700428509835
396,396,13/05/14,3969,14.0,87.2,70.9,-0.2,317.0,0.0723131108551869
397,397,14/05/14,3804,0.0,80.6,65.5,-0.2,237.0,0.01065435166187123
398,398,15/05/14,3592,0.0,75.5,60.1,-1.5,168.0,0.009751517799202192
399,399,16/05/14,3858,0.0,81.2,62.9,1.4,397.0,0.01674816545910679
400,400,17/05/14,4115,0.0,86.6,69.0,0.6,243.0,0.01912592242474319
401,401,18/05/14,4008,0.0,85.5,67.9,0.3,122.0,0.017654662983979233
402,402,19/05/14,4061,7.0,82.0,63.6,1.2,208.0,0.04783795387392481
403,403,20/05/14,4239,0.0,89.2,71.8,-1.7,268.0,0.022995476180306118
404,404,21/05/14,4364,0.0,91.8,73.0,-2.0,183.0,0.027658386935883073
405,405,22/05/14,4478,0.0,94.4,73.5,0.0,302.0,0.03165590949028328
406,406,23/05/14,4663,0.0,97.2,78.1,-1.1,277.0,0.03153461721294876
407,407,24/05/14,4810,6.0,99.5,77.0,-1.3,208.0,0.06498354897830282
408,408,25/05/14,4433,0.0,93.0,74.0,-0.5,130.0,0.027161310441431524
409,409,26/05/14,4011,0.0,84.0,68.5,-0.2,195.0,0.014132925170940752
410,410,27/05/14,4389,4.0,90.1,74.6,-1.1,310.0,0.036773284243944354
411,411,28/05/14,4597,4.0,95.7,78.7,0.4,406.0,0.04121937760375578
412,412,29/05/14,4836,90.0,99.9,79.8,2.0,366.0,0.3981107421823186
413,413,30/05/14,4936,0.0,104.3,83.2,1.2,389.0,0.037031449576260436
414,414,31/05/14,5321,0.0,90.8,82.2,-10.1,300.0,0.029093462394873898
415,415,1/6/14,4283,0.0,90.2,76.4,-5.8,0.0,0.019857118991875547
416,416,2/6/14,4235,0.0,87.6,71.5,-4.7,50.0,0.022993058518020984
417,417,3/6/14,4594,0.0,97.0,79.3,-4.3,148.0,0.030861019721852206
418,418,4/6/14,4804,0.0,101.5,81.2,-1.8,310.0,0.03674232215174583
419,419,5/6/14,4970,0.0,104.1,80.7,1.6,401.0,0.04190136392652481
420,420,6/6/14,5323,28.0,107.7,83.7,-4.0,143.0,0.1671260606654798
421,421,7/6/14,5162,0.0,109.1,83.8,-2.6,362.0,0.0529630263435389
422,422,8/6/14,5026,0.0,107.3,81.7,-2.7,291.0,0.05166107220928613
423,423,9/6/14,4808,0.0,103.1,77.3,1.0,442.0,0.04548747242592971
424,424,10/6/14,5067,57.0,111.5,84.4,-0.7,212.0,0.2841644107092328
425,425,11/6/14,5259,0.0,111.1,81.9,-0.5,339.0,0.05997342187658934
426,426,12/6/14,5327,43.0,113.4,78.6,-0.2,196.0,0.24635366331531583
427,427,13/06/14,5203,0.0,107.2,75.5,-1.1,383.0,0.06534285634640787
428,428,14/06/14,4745,0.0,96.4,76.8,-4.6,182.0,0.0373820240820536
429,429,15/06/14,4344,0.0,92.4,74.8,-4.2,253.0,0.027523461528263127
430,430,16/06/14,4479,0.0,90.7,73.3,-4.4,159.0,0.028983220084880676
431,431,17/06/14,5163,0.0,107.2,83.5,0.3,274.0,0.04619137596367301
432,432,18/06/14,5390,0.0,114.4,84.8,0.5,250.0,0.06114181200151693
433,433,19/06/14,5448,0.0,117.4,85.4,-0.6,256.0,0.06811269407656663
434,434,20/06/14,5434,12.0,113.2,82.6,-3.4,228.0,0.11689801329371875
435,435,21/06/14,5490,20.0,116.7,87.8,-4.4,160.0,0.14741071718060889
436,436,22/06/14,5146,249.0,112.6,88.4,-5.3,185.0,1.0637146978707226
437,437,23/06/14,5029,0.0,108.6,79.4,-2.3,219.0,0.05852023505499186
438,438,24/06/14,5125,5.0,107.7,83.4,-5.3,10.0,0.07269124997318081
439,439,25/06/14,5194,0.0,107.3,80.5,-5.1,32.0,0.05842596623936343
440,440,26/06/14,5003,0.0,105.3,76.8,-2.2,714.0,0.05814673410473491
441,441,27/06/14,5212,0.0,109.1,79.3,-2.1,311.0,0.06234633913732883
442,442,28/06/14,5298,0.0,110.9,83.4,-2.9,271.0,0.05945759137129207
443,443,29/06/14,5133,0.0,109.6,81.0,-2.6,790.0,0.060694906562175924
444,444,30/06/14,4951,0.0,104.7,75.5,-0.1,199.0,0.055040380708072004
445,445,1/7/14,5273,0.0,110.1,79.3,-0.9,186.0,0.06353941172099238
446,446,2/7/14,5176,0.0,110.5,77.9,-0.9,258.0,0.06615007648987774
447,447,3/7/14,4794,0.0,101.3,74.8,-5.5,109.0,0.053109056919391454
448,448,4/7/14,4558,12.0,99.2,73.2,-5.3,37.0,0.09713511550453395
449,449,5/7/14,5037,0.0,103.2,74.5,-2.2,173.0,0.057513147145512214
450,450,6/7/14,5003,7.0,106.1,77.7,-1.7,262.0,0.08444164286751689
451,451,7/7/14,4730,0.0,97.1,71.1,-3.9,156.0,0.04965770318478262
452,452,8/7/14,5252,11.0,107.9,80.1,-2.8,157.0,0.10375157819000731
453,453,9/7/14,5411,0.0,110.5,83.9,-0.6,233.0,0.056474393620369975
454,454,10/7/14,5578,0.0,114.4,86.3,-3.4,77.0,0.06447747346020109
455,455,11/7/14,5749,0.0,119.3,87.4,-1.5,217.0,0.07291725760085373
456,456,12/7/14,5778,0.0,121.6,89.3,-0.5,300.0,0.07320651752717723
457,457,13/07/14,5521,0.0,115.4,90.4,-1.7,181.0,0.05558208582878944
458,458,14/07/14,5318,0.0,111.0,82.2,-0.4,564.0,0.06051064663295268
459,459,15/07/14,5655,0.0,117.8,88.1,-3.7,51.0,0.06903909009735816
460,460,16/07/14,5852,58.0,121.4,88.4,-1.9,324.0,0.31280707416565723
461,461,17/07/14,5610,3.0,112.4,84.8,-1.8,425.0,0.0753537281163487
462,462,18/07/14,5411,0.0,111.9,81.9,-3.2,143.0,0.06617603664455639
463,463,19/07/14,4571,0.0,100.2,80.6,-2.8,127.0,0.032666252347088864
464,464,20/07/14,4643,0.0,97.9,77.1,-1.7,182.0,0.03517700908980376
465,465,21/07/14,4818,4.0,97.3,74.7,-0.5,296.0,0.05661791744350626
466,466,22/07/14,5308,0.0,107.2,79.4,0.2,389.0,0.057218861135796925
467,467,23/07/14,5216,32.0,111.2,81.0,-1.5,282.0,0.19232559638346103
468,468,24/07/14,4988,-3.0,107.4,76.4,-1.5,218.0,0.048670763370838616
469,469,25/07/14,4896,3.0,102.8,75.2,-2.6,99.0,0.06567916648702062
470,470,26/07/14,4841,0.0,100.3,71.1,-0.8,276.0,0.0546633418267463
471,471,27/07/14,5032,3.0,103.8,72.1,1.0,365.0,0.07285206738620016
472,472,28/07/14,4951,0.0,99.7,69.4,1.8,393.0,0.055941955577222605
473,473,29/07/14,4880,-2.0,105.0,77.9,0.4,272.0,0.0411939754645632
474,474,30/07/14,4501,0.0,95.9,73.0,-2.1,228.0,0.03823733294151657
475,475,31/07/14,4941,3.0,103.5,75.5,0.5,284.0,0.0641914042097033
476,476,1/8/14,5159,5.0,108.0,80.3,-0.5,341.0,0.07585555711401924
477,477,2/8/14,5280,21.0,109.5,81.3,-0.2,204.0,0.14275026380964773
478,478,3/8/14,4924,0.0,108.4,76.6,-0.1,238.0,0.06009142035716723
479,479,4/8/14,4811,0.0,98.2,70.7,-0.9,101.0,0.0503607361355345
480,480,5/8/14,5106,-7.0,104.7,77.8,0.2,363.0,0.024118269750672064
481,481,6/8/14,4936,0.0,95.6,78.5,-1.1,140.0,0.030798683493573245
482,482,7/8/14,5074,0.0,105.8,80.8,0.5,279.0,0.04750576456055769
483,483,8/8/14,4961,-2.0,104.9,79.0,-0.1,294.0,0.040440625807833905
484,484,9/8/14,4883,7.0,104.9,80.9,-2.3,148.0,0.07395989058494394
485,485,10/8/14,4772,0.0,101.6,78.9,0.1,303.0,0.039159674594386504
486,486,11/8/14,4476,0.0,88.8,71.5,-3.4,324.0,0.028159555403451608
487,487,12/8/14,4768,133.0,98.9,76.4,-1.0,243.0,0.5797768278853941
488,488,13/08/14,5171,0.0,106.3,79.2,1.7,359.0,0.052115260525053664
489,489,14/08/14,5221,3.0,107.0,81.3,0.1,269.0,0.0635690631108946
490,490,15/08/14,5152,0.0,106.0,81.9,-1.3,236.0,0.04859164739756677
491,491,16/08/14,4442,0.0,85.8,64.5,-1.6,418.0,0.03439917011940599
492,492,17/08/14,4621,0.0,95.7,72.7,-1.0,242.0,0.038929613427513624
493,493,18/08/14,4538,0.0,90.6,67.3,-1.8,202.0,0.03934453900488642
494,494,19/08/14,4903,26.0,99.4,73.0,0.8,209.0,0.15327166468634235
495,495,20/08/14,5128,144.0,108.4,79.1,1.0,282.0,0.6412087604767235
496,496,21/08/14,5245,101.0,110.7,79.9,-0.6,256.0,0.473037680681496
497,497,22/08/14,5150,120.0,110.4,80.2,-1.9,225.0,0.5489739381259451
498,498,23/08/14,5301,61.0,110.7,80.1,0.6,431.0,0.3101787377776366
499,499,24/08/14,5249,0.0,110.7,80.2,1.2,356.0,0.06070952894688371
500,500,25/08/14,5210,3.0,107.5,77.1,1.9,318.0,0.07134554298593777
501,501,26/08/14,5421,3.0,114.3,82.9,1.4,374.0,0.07687159125310429
502,502,27/08/14,5354,147.0,115.0,83.8,1.3,304.0,0.6600131237500514
503,503,28/08/14,5463,97.0,115.4,84.1,0.8,313.0,0.45932122694426136
504,504,29/08/14,5113,21.0,109.9,82.3,-1.7,183.0,0.14078150437848647
505,505,30/08/14,4943,59.0,105.1,79.4,-0.7,233.0,0.28790442393479954
506,506,31/08/14,4601,0.0,98.8,75.4,-2.9,137.0,0.041205659829904775
507,507,1/9/14,4255,0.0,87.2,67.3,-3.3,200.0,0.030094177043414813
508,508,2/9/14,4447,0.0,93.6,71.3,-0.3,316.0,0.03455180521575231
509,509,3/9/14,4402,12.0,94.1,69.1,-0.2,211.0,0.08784607704141724
510,510,4/9/14,4383,0.0,92.3,67.3,1.0,277.0,0.03777355964661194
511,511,5/9/14,4347,0.0,91.4,68.3,-1.0,304.0,0.03565218870470199
512,512,6/9/14,4294,5.0,87.0,64.7,-1.4,368.0,0.05432101337253441
513,513,7/9/14,4006,0.0,82.7,58.5,0.0,178.0,0.03200142420013673
514,514,8/9/14,4324,0.0,85.1,60.1,0.8,229.0,0.037267596039810794
515,515,9/9/14,4619,15.0,103.0,71.8,0.3,327.0,0.11548482497589256
516,516,10/9/14,4778,13.0,122.0,76.8,0.1,208.0,0.13807781728767837
517,517,11/9/14,4606,137.0,99.0,74.5,1.2,293.0,0.5956236347077754
518,518,12/9/14,4207,20.0,92.1,70.3,-0.3,431.0,0.11175498866170196
519,519,13/09/14,4150,161.0,91.4,65.3,3.6,442.0,0.6880602675820734
520,520,14/09/14,4237,0.0,89.1,66.5,1.1,303.0,0.030799990786201978
521,521,15/09/14,3903,0.0,86.2,62.1,1.5,187.0,0.02859681416931663
522,522,16/09/14,4474,0.0,91.7,67.6,0.3,227.0,0.03781385696765546
523,523,17/09/14,4444,190.0,97.3,67.6,4.5,481.0,0.8163145972642967
524,524,18/09/14,4720,0.0,100.3,69.8,2.6,319.0,0.05201813324722833
525,525,19/09/14,4845,0.0,101.4,73.5,1.2,232.0,0.04960047787944302
526,526,20/09/14,4760,0.0,101.7,75.0,0.1,344.0,0.04746440784031357
527,527,21/09/14,4685,0.0,99.1,71.9,0.1,248.0,0.047267815014481615
528,528,22/09/14,4525,1.0,92.6,69.2,-0.7,141.0,0.04195772776051079
529,529,23/09/14,4760,0.0,97.8,75.0,-1.0,214.0,0.04029325978921519
530,530,24/09/14,4539,0.0,96.0,70.5,-0.5,231.0,0.04241007852985995
531,531,25/09/14,4577,2.0,95.4,66.1,1.2,346.0,0.05744848243797228
532,532,26/09/14,4482,0.0,97.3,67.5,0.8,295.0,0.049290207220612
533,533,27/09/14,4493,0.0,97.3,70.1,1.9,380.0,0.043031580993380614
534,534,28/09/14,4353,0.0,85.9,70.6,-2.3,117.0,0.02052674052087708
535,535,29/09/14,4361,0.0,88.6,66.0,-2.2,60.0,0.03551788545663882
536,536,30/09/14,4465,38.0,87.8,71.4,-1.7,118.0,0.1779216025422195
537,537,1/10/14,4518,0.0,96.4,70.6,0.3,295.0,0.042024804895331974
538,538,2/10/14,4448,0.0,95.9,70.1,1.0,275.0,0.04022601396107524
539,539,3/10/14,4117,0.0,85.5,58.4,0.0,0.0,0.03898689965717965
540,540,4/10/14,4025,0.0,83.5,56.1,0.5,223.0,0.03849565008502384
541,541,5/10/14,4317,0.0,90.3,61.8,1.1,366.0,0.04438043563760302
542,542,6/10/14,4260,0.0,89.6,62.1,0.7,158.0,0.04135853044999517
543,543,7/10/14,4449,0.0,91.8,64.8,0.5,432.0,0.04389905149123158
544,544,8/10/14,4536,0.0,97.7,68.4,2.0,245.0,0.04749306778924997
545,545,9/10/14,4321,0.0,82.8,60.3,1.2,339.0,0.03195417154204286
546,546,10/10/14,4164,35.0,87.3,59.7,-1.9,178.0,0.18536841292734857
547,547,11/10/14,4045,0.0,87.7,57.5,-0.6,255.0,0.04581198591404344
548,548,12/10/14,3840,0.0,80.6,52.0,-2.5,177.0,0.04174751163761618
549,549,13/10/14,3526,0.0,75.1,47.4,-2.4,53.0,0.035205428179298184
550,550,14/10/14,3865,0.0,81.7,51.0,0.2,252.0,0.043643785835102256
551,551,15/10/14,3722,0.0,77.7,48.1,-0.5,310.0,0.040442211515566415
552,552,16/10/14,3742,9.0,73.8,46.4,-1.3,299.0,0.07365146203534383
553,553,17/10/14,3591,0.0,70.4,45.2,-3.3,52.0,0.03204239531675465
554,554,18/10/14,3624,0.0,70.2,43.2,-1.1,275.0,0.03445987789763094
555,555,19/10/14,3360,13.0,68.4,40.1,0.6,270.0,0.08442445661328983
556,556,20/10/14,3138,1.0,62.1,36.3,-1.4,156.0,0.02950733568078441
557,557,21/10/14,3606,0.0,67.9,42.4,1.4,265.0,0.028323075521643093
558,558,22/10/14,3687,0.0,69.9,44.0,2.3,333.0,0.029412194354315732
559,559,23/10/14,3557,0.0,72.3,44.1,2.7,411.0,0.0321144102714534
560,560,24/10/14,3235,0.0,62.1,37.9,-0.4,411.0,0.02308410455258919
561,561,25/10/14,3134,0.0,62.3,38.3,-0.3,268.0,0.020724356414629275
562,562,26/10/14,3221,0.0,64.2,39.4,0.5,201.0,0.022450362524401662
563,563,27/10/14,3122,0.0,62.5,38.3,1.2,190.0,0.019060542161852448
564,564,28/10/14,3479,0.0,68.1,45.1,0.3,272.0,0.022582859338776684
565,565,29/10/14,3500,0.0,68.1,45.1,-0.1,288.0,0.02336939137084379
566,566,30/10/14,3276,80.0,60.0,44.5,0.0,300.0,0.3295581320148068
567,567,31/10/14,3485,0.0,68.7,44.5,0.8,313.0,0.024714096454874657
568,568,1/11/14,3461,0.0,66.5,43.7,-0.4,227.0,0.02261761642434064
569,569,2/11/14,3091,0.0,60.1,41.7,-3.1,230.0,0.011524235191526816
570,570,3/11/14,2981,0.0,56.2,35.1,-1.5,170.0,0.01379278656078356
571,571,4/11/14,3209,0.0,61.7,41.6,-3.7,0.0,0.016657910318369704
572,572,5/11/14,3159,0.0,59.7,40.3,-4.1,46.0,0.015148497149306078
573,573,6/11/14,3255,0.0,62.3,38.9,0.1,279.0,0.0207368616276611
574,574,7/11/14,3146,0.0,60.8,36.8,0.4,253.0,0.020111543087715303
575,575,8/11/14,3452,0.0,63.4,39.9,-0.1,148.0,0.023485872598946134
576,576,9/11/14,3194,0.0,61.5,39.7,-1.6,199.0,0.018241050145835144
577,577,10/11/14,3184,0.0,60.6,37.0,0.9,327.0,0.019468426472083175
578,578,11/11/14,3243,0.0,62.3,40.1,-0.6,358.0,0.01907979122421148
579,579,12/11/14,3204,1.0,59.9,42.4,-1.8,283.0,0.013981342269234809
580,580,13/11/14,3185,0.0,59.2,43.9,-1.9,120.0,0.004717903623251488
581,581,14/11/14,3113,0.0,57.6,39.4,-2.0,171.0,0.010087593694944996
582,582,15/11/14,3052,89.0,59.6,36.6,-0.3,199.0,0.37869959660179464
583,583,16/11/14,2934,15.0,54.9,35.7,-1.9,116.0,0.07039878585383443
584,584,17/11/14,2920,0.0,54.8,35.3,-0.8,83.0,0.008609233880922496
585,585,18/11/14,3080,0.0,60.0,38.5,-0.9,57.0,0.014877726390323323
586,586,19/11/14,3106,16.0,58.0,37.4,0.1,178.0,0.07761621018846913
587,587,20/11/14,3132,0.0,58.4,38.3,-0.6,108.0,0.012541728921724213
588,588,21/11/14,3181,3.0,58.5,38.9,-1.0,52.0,0.024637342943815976
589,589,22/11/14,3157,0.0,42.0,38.0,-0.2,91.0,-0.020707693629592898
590,590,23/11/14,3019,0.0,57.1,36.8,-0.4,287.0,0.011733828021106965
591,591,24/11/14,3027,2.0,53.8,34.4,-0.9,121.0,0.01826218979744411
592,592,25/11/14,3122,0.0,58.3,37.8,-0.8,243.0,0.013862303717295604
593,593,26/11/14,3061,0.0,51.5,38.8,-1.0,332.0,-0.0025718280981719688
594,594,27/11/14,3156,0.0,58.6,39.3,-1.6,92.0,0.012270200130879025
595,595,28/11/14,3183,0.0,58.4,40.3,-1.0,194.0,0.0097738607603257
596,596,29/11/14,3228,0.0,59.9,41.6,0.2,174.0,0.009366587137523474
597,597,30/11/14,3093,0.0,57.9,39.8,-0.1,163.0,0.0074410017631501985
598,598,1/12/14,3079,0.0,55.1,37.5,-0.6,303.0,0.007263466284647982
599,599,2/12/14,3020,0.0,57.4,40.0,-0.6,232.0,0.005743509468705013
600,600,3/12/14,2952,0.0,57.6,40.0,-0.3,267.0,0.004977231852743125
601,601,4/12/14,3290,52.0,59.7,41.3,0.4,243.0,0.22153012327855487
602,602,5/12/14,3042,0.0,58.6,40.2,0.1,243.0,0.007347981326273026
603,603,6/12/14,3225,6.0,58.5,41.5,-1.1,243.0,0.03267140666059373
604,604,7/12/14,3022,0.0,55.9,39.4,-1.8,243.0,0.005315302726287649
605,605,8/12/14,2937,0.0,52.2,37.6,-2.9,243.0,0.0015162211231910944
606,606,9/12/14,3087,0.0,57.4,39.8,-0.7,243.0,0.007236298726777612
607,607,10/12/14,3074,0.0,59.3,41.0,-0.1,243.0,0.007785101113832529
608,608,11/12/14,3139,0.0,59.3,41.0,-0.1,243.0,0.008688118294612676
609,609,12/12/14,3093,57.0,54.2,40.0,0.9,243.0,0.22993712558729834
610,610,13/12/14,3161,23.0,58.7,40.0,0.9,243.0,0.10210371386383514
611,611,14/12/14,3234,83.0,58.5,39.2,1.8,243.0,0.3469560077863168
612,612,15/12/14,3238,0.0,54.6,38.6,-1.9,243.0,0.007425479274579441
613,613,16/12/14,3200,0.0,58.1,41.4,-1.4,243.0,0.007687569126209215
614,614,17/12/14,3209,58.0,59.6,41.7,0.4,243.0,0.2437223745899193
615,615,18/12/14,3387,30.0,61.8,43.1,1.4,243.0,0.13300268007497412
616,616,19/12/14,3435,0.0,63.4,44.1,0.9,301.0,0.013808536444661665
617,617,20/12/14,3599,132.0,66.1,48.2,1.4,362.0,0.5485853163748955
618,618,21/12/14,3585,0.0,64.0,45.1,0.4,222.0,0.01536510397744116
619,619,22/12/14,3549,0.0,63.0,43.8,0.6,318.0,0.015582066046681511
620,620,23/12/14,3781,0.0,67.8,47.5,1.2,253.0,0.020085760821886386
621,621,24/12/14,3875,22.0,69.7,48.6,-0.4,380.0,0.11448081869883302
622,622,25/12/14,3826,90.0,70.4,47.6,0.1,280.0,0.39253849744296065
623,623,26/12/14,3938,187.0,71.1,46.7,0.8,446.0,0.7909156711026786
624,624,27/12/14,4161,0.0,75.1,50.2,-3.4,252.0,0.039883926287448274
625,625,28/12/14,4161,0.0,74.7,46.0,0.8,340.0,0.043390720780082825
626,626,29/12/14,4150,0.0,69.5,46.3,1.0,490.0,0.03213513891640206
627,627,30/12/14,4192,18.0,71.8,48.4,-0.5,309.0,0.1072850495221948
628,628,31/12/14,3995,0.0,68.9,47.5,-2.3,220.0,0.029141476228686194
629,629,1/1/15,4129,0.0,67.2,46.5,-1.5,213.0,0.028679603191445233
630,630,2/1/15,4009,0.0,67.6,44.4,-0.8,368.0,0.03189325985338144
631,631,3/1/15,3597,109.0,65.2,42.5,-1.3,388.0,0.46833532790100496
632,632,4/1/15,3895,0.0,64.6,41.6,-1.8,223.0,0.03068095878403361
633,633,5/1/15,3627,0.0,61.3,38.0,-1.1,238.0,0.026950755395175552
634,634,6/1/15,3923,0.0,65.4,42.0,-0.3,277.0,0.03035949679687279
635,635,7/1/15,3932,0.0,66.4,41.5,0.7,345.0,0.03266587034632981
636,636,8/1/15,4119,5.0,69.7,43.0,1.3,433.0,0.05880327372305759
637,637,9/1/15,4106,0.0,70.7,40.5,0.4,266.0,0.04611784708592742
638,638,10/1/15,4331,0.0,65.2,41.5,0.6,342.0,0.03584439331380267
639,639,11/1/15,3937,0.0,67.0,41.7,-1.3,288.0,0.03562253224396847
640,640,12/1/15,3871,25.0,64.7,40.5,0.5,305.0,0.1320114030271216
641,641,13/01/15,4058,0.0,70.2,46.4,1.2,378.0,0.0315344315574512
642,642,14/01/15,4020,1.0,70.3,49.8,0.1,296.0,0.029161076510351977
643,643,15/01/15,4145,0.0,72.8,49.4,0.9,313.0,0.0319689075084089
644,644,16/01/15,4069,0.0,70.4,49.5,0.1,303.0,0.026634831232798722
645,645,17/01/15,4206,0.0,70.7,50.1,-0.1,208.0,0.027846417451112312
646,646,18/01/15,3882,0.0,66.1,47.0,-0.9,306.0,0.0215436977005585
647,647,19/01/15,3834,0.0,63.1,44.7,-1.4,261.0,0.01993846629045906
648,648,20/01/15,3936,0.0,66.9,47.5,0.3,319.0,0.02158981552568945
649,649,21/01/15,3903,0.0,69.6,46.3,0.4,286.0,0.02898098076970186
650,650,22/01/15,3990,0.0,69.5,46.6,-0.6,382.0,0.03075909392708885
651,651,23/01/15,3870,0.0,69.4,46.5,0.0,381.0,0.028420651521945603
652,652,24/01/15,4012,10.0,68.7,46.6,-0.1,268.0,0.06912232248585869
653,653,25/01/15,3899,0.0,66.1,48.2,0.5,320.0,0.017747751328978642
654,654,26/01/15,3693,5.0,61.5,44.3,0.2,280.0,0.034088496767121154
655,655,27/01/15,3095,0.0,55.8,37.6,-0.7,298.0,0.008813630455608137
656,656,28/01/15,3829,3.0,66.1,45.1,-0.6,240.0,0.03642498023633409
657,657,29/01/15,3860,0.0,67.3,48.8,-0.7,226.0,0.019487314087045127
658,658,30/01/15,3758,0.0,67.6,46.4,-0.5,252.0,0.023552244368954298
659,659,31/01/15,4003,0.0,68.5,47.8,-1.5,149.0,0.02669921632675279
660,660,1/2/15,3760,0.0,64.3,43.6,-1.0,178.0,0.02298368483883767
661,661,2/2/15,3693,5.0,54.8,42.6,-2.1,165.0,0.026097123533489613
662,662,3/2/15,3728,0.0,62.5,46.5,-2.2,218.0,0.014241667803998312
663,663,4/2/15,3738,0.0,63.8,46.8,-1.7,168.0,0.015720694478819033
664,664,5/2/15,3751,0.0,65.0,47.0,-0.9,269.0,0.01735287805015509
665,665,6/2/15,3699,0.0,60.0,45.7,-0.3,249.0,0.008332936609003624
666,666,7/2/15,3807,0.0,64.5,46.3,-0.3,251.0,0.017840070284365572
667,667,8/2/15,3142,0.0,53.3,39.3,-1.2,270.0,0.0012523299611313238
668,668,9/2/15,3458,0.0,56.9,40.3,-1.1,218.0,0.010692177269799805
669,669,10/2/15,3475,0.0,60.4,43.7,-0.7,151.0,0.010380142255913369
670,670,11/2/15,3461,0.0,57.1,43.6,-0.1,186.0,0.0030395860404863334
671,671,12/2/15,3481,0.0,61.1,43.9,-0.2,235.0,0.011172665175487193
672,672,13/02/15,3434,0.0,60.8,43.5,0.1,234.0,0.010399449476469036
673,673,14/02/15,3543,0.0,61.2,43.3,0.6,304.0,0.012800211740593329
